time_received,False,True
14793248145,0,9
14793248146,0,7
14793248147,0,9
14793248148,0,7
14793248149,0,8
14793248150,0,7
14793248151,0,8
14793248152,0,9
14793248153,0,8
14793248154,0,9
14793248155,0,9
14793248156,0,5
14793248157,0,7
14793248158,0,7
14793248159,0,6
14793248160,0,8
14793248161,0,9
14793248162,0,7
14793248163,0,7
14793248164,0,7
14793248165,0,7
14793248166,0,9
14793248167,0,7
14793248168,0,7
14793248169,0,7
14793248170,0,6
14793248171,0,7
14793248172,0,7
14793248173,0,7
14793248174,0,6
14793248175,0,6
14793248176,0,8
14793248177,0,7
14793248178,0,7
14793248179,0,8
14793248180,0,7
14793248181,0,7
14793248182,0,7
14793248183,0,7
14793248184,0,8
14793248185,0,7
14793248186,0,7
14793248187,0,8
14793248188,0,7
14793248189,0,7
14793248190,0,6
14793248191,0,6
14793248192,0,9
14793248193,0,7
14793248194,0,8
14793248195,0,6
14793248196,0,7
14793248197,0,9
14793248198,0,8
14793248199,0,7
14793248200,0,8
14793248201,0,8
14793248202,0,9
14793248203,0,8
14793248204,0,6
14793248205,0,8
14793248206,0,4
14793248207,0,8
14793248208,0,9
14793248209,0,4
14793248210,0,9
14793248211,0,4
14793248212,0,9
14793248213,0,5
14793248214,0,8
14793248215,0,6
14793248216,0,8
14793248217,0,8
14793248218,0,8
14793248219,0,7
14793248220,0,8
14793248221,0,8
14793248222,0,8
14793248223,0,8
14793248224,0,7
14793248225,0,7
14793248226,0,7
14793248227,0,6
14793248228,0,8
14793248229,0,6
14793248230,0,8
14793248231,0,7
14793248232,0,7
14793248233,0,8
14793248234,0,7
14793248235,0,7
14793248236,0,8
14793248237,0,8
14793248238,0,7
14793248239,0,6
14793248240,0,6
14793248241,0,7
14793248242,0,7
14793248243,0,7
14793248244,0,7
14793248245,0,8
14793248246,0,8
14793248247,0,8
14793248248,0,7
14793248249,0,5
14793248250,0,10
14793248251,0,10
14793248252,0,8
14793248253,0,8
14793248254,0,9
14793248255,0,9
14793248256,0,8
14793248257,0,8
14793248258,0,5
14793248259,0,11
14793248260,0,8
14793248261,0,8
14793248262,0,7
14793248263,0,7
14793248264,0,7
14793248265,0,7
14793248266,0,5
14793248267,0,9
14793248268,0,6
14793248269,0,5
14793248270,0,8
14793248271,0,5
14793248272,0,8
14793248273,0,7
14793248274,0,7
14793248275,0,7
14793248276,0,7
14793248277,0,8
14793248278,0,8
14793248279,0,8
14793248280,0,7
14793248281,0,8
14793248282,0,7
14793248283,0,4
14793248284,0,9
14793248285,0,7
14793248286,0,3
14793248287,0,11
14793248288,0,7
14793248289,0,7
14793248290,0,6
14793248291,0,8
14793248292,0,7
14793248293,0,8
14793248294,0,8
14793248295,0,7
14793248296,0,6
14793248297,0,8
14793248298,0,9
14793248299,0,7
14793248300,0,8
14793248301,0,8
14793248302,0,8
14793248303,0,8
14793248304,0,8
14793248305,0,9
14793248306,0,8
14793248307,0,7
14793248308,0,9
14793248309,0,6
14793248310,0,9
14793248311,0,7
14793248312,0,9
14793248313,0,5
14793248314,0,7
14793248315,0,8
14793248316,0,8
14793248317,0,8
14793248318,0,6
14793248319,0,7
14793248320,0,8
14793248321,0,8
14793248322,0,6
14793248323,0,9
14793248324,0,4
14793248325,0,11
14793248326,0,8
14793248327,0,7
14793248328,0,5
14793248329,0,9
14793248330,0,7
14793248331,0,8
14793248332,0,7
14793248333,0,7
14793248334,0,5
14793248335,0,8
14793248336,0,5
14793248337,0,6
14793248338,0,7
14793248339,0,7
14793248340,0,7
14793248341,0,7
14793248342,0,7
14793248343,0,7
14793248344,0,6
14793248345,0,9
14793248346,0,6
14793248347,0,5
14793248348,0,5
14793248349,0,7
14793248350,0,3
14793248351,0,9
14793248352,0,8
14793248353,0,6
14793248354,0,6
14793248355,0,4
14793248356,0,6
14793248357,0,5
14793248358,0,8
14793248359,0,5
14793248360,0,5
14793248361,0,6
14793248362,0,7
14793248363,0,7
14793248364,0,6
14793248365,0,7
14793248366,0,7
14793248367,0,10
14793248368,0,7
14793248369,0,8
14793248370,0,7
14793248371,0,6
14793248372,0,6
14793248373,0,6
14793248374,0,8
14793248375,0,7
14793248376,0,7
14793248377,0,7
14793248378,0,7
14793248379,0,7
14793248380,0,6
14793248381,0,6
14793248382,0,7
14793248383,0,7
14793248384,0,6
14793248385,0,8
14793248386,0,7
14793248387,0,8
14793248388,0,7
14793248389,0,6
14793248390,0,5
14793248391,0,6
14793248392,0,6
14793248393,0,7
14793248394,0,7
14793248395,0,7
14793248396,0,6
14793248397,0,9
14793248398,0,8
14793248399,0,7
14793248400,0,3
14793248401,0,9
14793248402,0,5
14793248403,0,7
14793248404,0,8
14793248405,0,6
14793248406,0,7
14793248407,0,6
14793248408,0,5
14793248409,0,8
14793248410,0,6
14793248411,0,5
14793248412,0,9
14793248413,0,8
14793248414,0,8
14793248415,0,8
14793248416,0,7
14793248417,0,6
14793248418,0,8
14793248419,0,10
14793248420,0,8
14793248421,0,8
14793248422,0,8
14793248423,0,6
14793248424,0,8
14793248425,0,5
14793248426,0,8
14793248427,0,9
14793248428,0,9
14793248429,0,7
14793248430,0,7
14793248431,0,7
14793248432,0,6
14793248433,0,7
14793248434,0,6
14793248435,0,7
14793248436,0,7
14793248437,0,6
14793248438,0,8
14793248439,0,8
14793248440,0,7
14793248441,0,7
14793248442,0,7
14793248443,0,7
14793248444,0,5
14793248445,0,9
14793248446,0,8
14793248447,0,7
14793248448,0,7
14793248449,0,7
14793248450,0,7
14793248451,0,7
14793248452,0,7
14793248453,0,7
14793248454,0,7
14793248455,0,8
14793248456,0,5
14793248457,0,8
14793248458,0,7
14793248459,0,7
14793248460,0,8
14793248461,0,4
14793248462,0,11
14793248463,0,7
14793248464,0,8
14793248465,0,7
14793248466,0,6
14793248467,0,10
14793248468,0,6
14793248469,0,8
14793248470,0,8
14793248471,0,6
14793248472,0,7
14793248473,0,7
14793248474,0,4
14793248475,0,5
14793248476,0,10
14793248477,0,6
14793248478,0,4
14793248479,0,5
14793248480,0,7
14793248481,0,4
14793248482,0,8
14793248483,0,6
14793248484,0,7
14793248485,0,7
14793248486,0,7
14793248487,0,6
14793248488,0,5
14793248489,0,6
14793248490,0,7
14793248491,0,7
14793248492,0,7
14793248493,0,6
14793248494,0,8
14793248495,0,6
14793248496,0,6
14793248497,0,6
14793248498,0,5
14793248499,0,6
14793248500,0,7
14793248501,0,6
14793248502,0,6
14793248503,0,6
14793248504,0,5
14793248505,0,7
14793248506,0,5
14793248507,0,7
14793248508,0,6
14793248509,0,6
14793248510,0,6
14793248511,0,6
14793248512,0,6
14793248513,0,7
14793248514,0,7
14793248515,0,8
14793248516,0,7
14793248517,0,7
14793248518,0,8
14793248519,0,6
14793248520,0,6
14793248521,0,6
14793248522,0,6
14793248523,0,7
14793248524,0,8
14793248525,0,6
14793248526,0,5
14793248527,0,7
14793248528,0,5
14793248529,0,7
14793248530,0,7
14793248531,0,6
14793248532,0,8
14793248533,0,7
14793248534,0,5
14793248535,0,8
14793248536,0,7
14793248537,0,7
14793248538,0,6
14793248539,0,6
14793248540,0,11
14793248541,0,6
14793248542,0,7
14793248543,0,7
14793248544,0,7
14793248545,0,7
14793248546,0,7
14793248547,0,7
14793248548,0,7
14793248549,0,6
14793248550,0,8
14793248551,0,6
14793248552,0,8
14793248553,0,6
14793248554,0,8
14793248555,0,7
14793248556,0,7
14793248557,0,6
14793248558,0,8
14793248559,0,6
14793248560,0,6
14793248561,0,7
14793248562,0,7
14793248563,0,7
14793248564,0,5
14793248565,0,10
14793248566,0,7
14793248567,0,7
14793248568,0,7
14793248569,1,6
14793248570,1,5
14793248571,1,5
14793248572,1,5
14793248573,1,4
14793248574,1,5
14793248575,2,7
14793248576,1,6
14793248577,1,7
14793248578,2,6
14793248579,1,6
14793248580,1,6
14793248581,1,4
14793248582,2,6
14793248583,1,6
14793248584,1,6
14793248585,1,6
14793248586,2,6
14793248587,2,6
14793248588,1,6
14793248589,1,5
14793248590,2,4
14793248591,2,5
14793248592,1,5
14793248593,2,5
14793248594,0,6
14793248595,2,5
14793248596,2,7
14793248597,1,7
14793248598,1,6
14793248599,2,4
14793248600,1,7
14793248601,1,5
14793248602,2,7
14793248603,2,5
14793248604,2,8
14793248605,1,7
14793248606,2,7
14793248607,2,7
14793248608,0,5
14793248609,1,8
14793248610,2,7
14793248611,1,7
14793248612,1,7
14793248613,0,8
14793248614,0,7
14793248615,0,8
14793248616,0,8
14793248617,0,8
14793248618,0,8
14793248619,0,10
14793248620,0,9
14793248621,0,9
14793248622,0,7
14793248623,0,8
14793248624,0,9
14793248625,0,8
14793248626,0,8
14793248627,0,7
14793248628,0,7
14793248629,0,7
14793248630,0,10
14793248631,0,10
14793248632,0,10
14793248633,0,9
14793248634,0,9
14793248635,0,9
14793248636,0,10
14793248637,0,9
14793248638,0,10
14793248639,0,9
14793248640,0,10
14793248641,0,10
14793248642,0,10
14793248643,0,8
14793248644,0,8
14793248645,0,9
14793248646,0,8
14793248647,0,9
14793248648,0,8
14793248649,0,6
14793248650,0,9
14793248651,0,9
14793248652,0,7
14793248653,0,8
14793248654,0,8
14793248655,0,8
14793248656,0,8
14793248657,0,8
14793248658,0,6
14793248659,0,10
14793248660,0,9
14793248661,0,10
14793248662,0,9
14793248663,0,8
14793248664,0,10
14793248665,0,11
14793248666,0,9
14793248667,0,9
14793248668,0,9
14793248669,0,8
14793248670,0,10
14793248671,0,9
14793248672,0,10
14793248673,0,9
14793248674,0,7
14793248675,0,8
14793248676,0,8
14793248677,0,8
14793248678,0,10
14793248679,0,10
14793248680,0,9
14793248681,0,9
14793248682,0,10
14793248683,0,7
14793248684,0,6
14793248685,0,8
14793248686,0,11
14793248687,0,9
14793248688,0,8
14793248689,0,9
14793248690,0,8
14793248691,0,8
14793248692,0,9
14793248693,0,5
14793248694,0,9
14793248695,0,7
14793248696,0,7
14793248697,0,7
14793248698,0,8
14793248699,0,6
14793248700,0,6
14793248701,0,6
14793248702,0,8
14793248703,0,4
14793248704,0,9
14793248705,0,7
14793248706,0,7
14793248707,0,7
14793248708,0,8
14793248709,0,9
14793248710,0,8
14793248711,0,8
14793248712,0,8
14793248713,0,7
14793248714,0,8
14793248715,0,8
14793248716,0,9
14793248717,0,6
14793248718,0,8
14793248719,0,7
14793248720,0,9
14793248721,0,7
14793248722,0,6
14793248723,0,9
14793248724,0,7
14793248725,0,7
14793248726,0,8
14793248727,0,8
14793248728,0,7
14793248729,0,6
14793248730,0,13
14793248731,0,8
14793248732,0,9
14793248733,0,7
14793248734,0,6
14793248735,0,8
14793248736,0,6
14793248737,0,7
14793248738,0,5
14793248739,0,7
14793248740,0,7
14793248741,0,7
14793248742,0,5
14793248743,0,11
14793248744,2,7
14793248745,1,5
14793248746,2,6
14793248747,2,5
14793248748,2,4
14793248749,2,9
14793248750,3,4
14793248751,2,5
14793248752,1,5
14793248753,2,5
14793248754,2,5
14793248755,2,5
14793248756,2,4
14793248757,2,4
14793248758,2,7
14793248759,3,5
14793248760,2,6
14793248761,2,6
14793248762,2,6
14793248763,2,5
14793248764,3,3
14793248765,2,4
14793248766,3,7
14793248767,2,6
14793248768,3,7
14793248769,3,7
14793248770,1,6
14793248771,3,6
14793248772,0,7
14793248773,0,8
14793248774,0,8
14793248775,0,9
14793248776,0,9
14793248777,0,8
14793248778,0,6
14793248779,0,9
14793248780,0,10
14793248781,0,9
14793248782,0,12
14793248783,0,8
14793248784,0,10
14793248785,0,8
14793248786,0,9
14793248787,0,7
14793248788,0,9
14793248789,0,8
14793248790,0,9
14793248791,0,9
14793248792,0,8
14793248793,0,8
14793248794,0,9
14793248795,0,6
14793248796,0,7
14793248797,0,6
14793248798,0,8
14793248799,0,6
14793248800,0,7
14793248801,0,8
14793248802,0,7
14793248803,0,7
14793248804,0,5
14793248805,0,8
14793248806,0,8
14793248807,0,7
14793248808,0,6
14793248809,0,6
14793248810,0,7
14793248811,0,8
14793248812,0,7
14793248813,0,7
14793248814,0,8
14793248815,0,8
14793248816,0,7
14793248817,0,8
14793248818,0,8
14793248819,0,7
14793248820,0,8
14793248821,0,7
14793248822,0,7
14793248823,0,9
14793248824,0,8
14793248825,0,9
14793248826,0,8
14793248827,0,7
14793248828,0,7
14793248829,0,10
14793248830,0,9
14793248831,0,7
14793248832,0,8
14793248833,0,9
14793248834,0,9
14793248835,0,8
14793248836,0,7
14793248837,0,8
14793248838,0,9
14793248839,0,7
14793248840,0,8
14793248841,0,4
14793248842,0,8
14793248843,0,7
14793248844,0,7
14793248845,0,7
14793248846,0,8
14793248847,0,8
14793248848,0,8
14793248849,0,7
14793248850,0,7
14793248851,0,4
14793248852,0,4
14793248853,0,4
14793248854,0,7
14793248855,0,11
14793248856,0,7
14793248857,0,7
14793248858,0,7
14793248859,0,9
14793248860,0,8
14793248861,0,3
14793248862,0,9
14793248863,0,7
14793248864,0,6
14793248865,0,6
14793248866,0,6
14793248867,0,6
14793248868,0,7
14793248869,0,8
14793248870,0,6
14793248871,0,6
14793248872,0,6
14793248873,0,6
14793248874,0,5
14793248875,0,4
14793248876,0,6
14793248877,0,4
14793248878,0,5
14793248879,0,6
14793248880,0,5
14793248881,0,5
14793248882,0,7
14793248883,0,6
14793248884,0,4
14793248885,2,6
14793248886,1,4
14793248887,1,4
14793248888,1,5
14793248889,1,3
14793248890,1,5
14793248891,1,4
14793248892,1,4
14793248893,1,4
14793248894,1,5
14793248895,1,6
14793248896,1,4
14793248897,1,6
14793248898,1,4
14793248899,1,5
14793248900,1,4
14793248901,1,4
14793248902,1,5
14793248903,1,5
14793248904,0,5
14793248905,1,6
14793248906,1,6
14793248907,1,7
14793248908,1,6
14793248909,1,5
14793248910,1,7
14793248911,1,4
14793248912,1,6
14793248913,1,4
14793248914,1,6
14793248915,1,4
14793248916,1,7
14793248917,0,4
14793248918,1,7
14793248919,1,7
14793248920,1,6
14793248921,1,5
14793248922,1,5
14793248923,1,5
14793248924,1,5
14793248925,1,7
14793248926,1,5
14793248927,1,6
14793248928,1,6
14793248929,0,6
14793248930,0,6
14793248931,0,6
14793248932,0,7
14793248933,1,5
14793248934,0,5
14793248935,0,8
14793248936,0,4
14793248937,0,6
14793248938,1,6
14793248939,1,6
14793248940,0,6
14793248941,0,7
14793248942,0,5
14793248943,1,5
14793248944,0,6
14793248945,0,6
14793248946,0,6
14793248947,0,8
14793248948,0,7
14793248949,1,5
14793248950,0,6
14793248951,0,6
14793248952,0,6
14793248953,0,4
14793248954,0,6
14793248955,0,5
14793248956,0,6
14793248957,1,6
14793248958,0,6
14793248959,0,6
14793248960,1,5
14793248961,0,8
14793248962,0,8
14793248963,0,8
14793248964,0,7
14793248965,0,7
14793248966,0,5
14793248967,0,6
14793248968,0,7
14793248969,0,8
14793248970,1,7
14793248971,1,5
14793248972,1,5
14793248973,0,7
14793248974,1,4
14793248975,0,7
14793248976,0,7
14793248977,1,5
14793248978,1,7
14793248979,1,6
14793248980,1,7
14793248981,1,7
14793248982,1,6
14793248983,1,7
14793248984,1,7
14793248985,0,8
14793248986,0,5
14793248987,0,5
14793248988,0,8
14793248989,0,6
14793248990,0,8
14793248991,0,7
14793248992,0,7
14793248993,0,6
14793248994,0,7
14793248995,0,6
14793248996,0,7
14793248997,0,7
14793248998,0,7
14793248999,0,6
14793249000,0,7
14793249001,0,3
14793249002,0,7
14793249003,1,7
14793249004,0,7
14793249005,1,4
14793249006,0,8
14793249007,0,8
14793249008,0,8
14793249009,0,5
14793249010,0,7
14793249011,0,8
14793249012,0,8
14793249013,0,8
14793249014,0,7
14793249015,0,7
14793249016,0,7
14793249017,0,7
14793249018,0,7
14793249019,0,7
14793249020,0,7
14793249021,0,8
14793249022,0,6
14793249023,0,8
14793249024,0,7
14793249025,0,6
14793249026,0,7
14793249027,0,7
14793249028,0,8
14793249029,0,8
14793249030,0,8
14793249031,0,7
14793249032,0,7
14793249033,0,8
14793249034,0,8
14793249035,0,8
14793249036,0,7
14793249037,0,7
14793249038,1,7
14793249039,1,7
14793249040,1,6
14793249041,1,7
14793249042,1,7
14793249043,0,5
14793249045,1,16
14793249046,1,7
14793249047,0,8
14793249048,1,7
14793249049,1,8
14793249050,1,7
14793249051,0,8
14793249052,2,7
14793249053,1,7
14793249054,0,6
14793249055,1,10
14793249056,1,8
14793249057,1,8
14793249058,1,5
14793249059,1,7
14793249060,1,6
14793249061,2,6
14793249062,1,7
14793249063,0,6
14793249064,1,8
14793249065,1,6
14793249066,0,4
14793249067,0,5
14793249068,0,9
14793249069,0,8
14793249070,1,6
14793249071,1,6
14793249072,0,6
14793249073,1,7
14793249074,0,7
14793249075,1,6
14793249076,0,6
14793249077,0,6
14793249078,0,6
14793249079,0,6
14793249080,1,5
14793249081,0,5
14793249082,0,7
14793249083,0,7
14793249084,0,6
14793249085,0,6
14793249086,0,7
14793249087,0,6
14793249088,0,7
14793249089,0,7
14793249090,1,5
14793249091,0,7
14793249092,0,7
14793249093,0,6
14793249094,0,4
14793249095,0,10
14793249096,0,6
14793249097,0,6
14793249098,0,6
14793249099,0,7
14793249100,0,7
14793249101,0,8
14793249102,0,8
14793249103,0,9
14793249104,0,6
14793249105,0,8
14793249106,0,7
14793249107,0,6
14793249108,0,8
14793249109,0,5
14793249110,0,6
14793249111,0,5
14793249112,0,4
14793249113,0,8
14793249114,0,5
14793249115,0,6
14793249116,0,5
14793249117,0,5
14793249118,0,6
14793249119,0,7
14793249120,0,10
14793249121,0,5
14793249122,0,8
14793249123,0,7
14793249124,0,8
14793249125,0,8
14793249126,0,7
14793249127,0,9
14793249128,0,6
14793249129,0,9
14793249130,0,8
14793249131,0,5
14793249132,0,7
14793249133,0,9
14793249134,0,7
14793249135,0,6
14793249136,0,7
14793249137,0,8
14793249138,0,5
14793249139,0,9
14793249140,0,9
14793249141,0,8
14793249142,0,8
14793249143,0,10
14793249144,0,9
14793249145,0,8
14793249146,0,9
14793249147,0,8
14793249148,0,8
14793249149,0,7
14793249150,0,6
14793249151,0,9
14793249152,0,6
14793249153,0,13
14793249154,0,6
14793249155,0,6
14793249156,0,6
14793249157,0,5
14793249158,0,7
14793249159,0,7
14793249160,0,9
14793249161,0,6
14793249162,0,7
14793249163,0,8
14793249164,0,10
14793249165,0,10
14793249166,0,8
14793249167,0,8
14793249168,0,8
14793249169,0,7
14793249170,0,8
14793249171,0,6
14793249172,0,7
14793249173,0,9
14793249174,0,6
14793249175,0,9
14793249176,0,7
14793249177,0,9
14793249178,0,9
14793249179,0,11
14793249180,0,11
14793249181,0,9
14793249182,0,8
14793249183,0,5
14793249184,0,8
14793249185,0,9
14793249186,0,7
14793249187,0,7
14793249188,0,7
14793249189,0,10
14793249190,0,6
14793249191,0,8
14793249192,0,8
14793249193,0,7
14793249194,0,8
14793249195,0,8
14793249196,0,9
14793249197,0,10
14793249198,0,9
14793249199,0,7
14793249200,0,6
14793249201,0,7
14793249202,0,8
14793249203,0,8
14793249204,0,8
14793249205,0,8
14793249206,0,7
14793249207,0,7
14793249208,0,5
14793249209,0,7
14793249210,0,8
14793249211,0,8
14793249212,0,9
14793249213,0,9
14793249214,0,7
14793249215,0,10
14793249216,0,6
14793249217,0,8
14793249218,0,7
14793249219,0,7
14793249220,0,9
14793249221,0,8
14793249222,0,6
14793249223,0,6
14793249224,0,8
14793249225,0,6
14793249226,0,9
14793249227,0,6
14793249228,0,7
14793249229,0,7
14793249230,0,7
14793249231,0,8
14793249232,0,6
14793249233,0,7
14793249234,0,5
14793249235,0,7
14793249236,0,5
14793249237,0,8
14793249238,0,7
14793249239,0,8
14793249240,0,9
14793249241,0,7
14793249242,0,6
14793249243,0,6
14793249244,0,5
14793249245,0,5
14793249246,0,10
14793249247,0,7
14793249248,0,9
14793249249,0,7
14793249250,0,6
14793249251,0,7
14793249252,0,8
14793249253,0,8
14793249254,0,8
14793249255,0,5
14793249256,0,7
14793249257,0,10
14793249258,0,7
14793249259,0,6
14793249260,0,5
14793249261,0,6
14793249262,0,7
14793249263,0,5
14793249264,0,7
14793249265,0,7
14793249266,0,6
14793249267,0,8
14793249268,0,9
14793249269,0,9
14793249270,0,7
14793249271,0,8
14793249272,0,5
14793249273,0,7
14793249274,0,5
14793249275,0,12
14793249276,0,8
14793249277,0,5
14793249278,0,8
14793249279,0,7
14793249280,0,9
14793249281,0,7
14793249282,0,7
14793249283,0,8
14793249284,0,5
14793249285,0,6
14793249286,0,6
14793249287,0,5
14793249288,0,6
14793249289,0,6
14793249290,0,5
14793249291,0,5
14793249292,0,5
14793249293,0,8
14793249294,0,6
14793249295,0,8
14793249296,0,9
14793249297,0,7
14793249298,0,5
14793249299,0,6
14793249300,0,6
14793249301,0,7
14793249302,0,7
14793249303,0,6
14793249304,0,7
14793249305,0,6
14793249306,0,8
14793249307,0,6
14793249308,0,4
14793249309,0,7
14793249310,0,6
14793249311,0,7
14793249312,0,6
14793249313,0,5
14793249314,0,7
14793249315,0,7
14793249316,0,6
14793249317,0,7
14793249318,0,6
14793249319,0,6
14793249320,0,7
14793249321,0,7
14793249322,0,8
14793249323,0,6
14793249324,0,6
14793249325,0,6
14793249326,0,7
14793249327,0,7
14793249328,0,7
14793249329,0,7
14793249330,0,8
14793249331,0,8
14793249332,0,9
14793249333,0,9
14793249334,0,7
14793249335,0,6
14793249336,0,8
14793249337,0,5
14793249338,0,6
14793249339,2,5
14793249340,1,6
14793249341,3,6
14793249342,3,4
14793249343,4,4
14793249344,4,4
14793249345,2,4
14793249346,3,4
14793249347,2,5
14793249348,2,4
14793249349,2,5
14793249350,2,5
14793249351,2,4
14793249352,3,5
14793249353,2,5
14793249354,1,5
14793249355,1,4
14793249356,2,4
14793249357,3,4
14793249358,2,5
14793249359,3,4
14793249360,2,4
14793249361,2,5
14793249362,3,4
14793249363,3,5
14793249364,3,4
14793249365,3,5
14793249366,3,4
14793249367,3,3
14793249368,2,7
14793249369,2,4
14793249370,3,5
14793249371,3,5
14793249372,1,4
14793249373,3,4
14793249374,3,3
14793249375,2,4
14793249376,2,2
14793249377,3,5
14793249378,3,4
14793249379,4,5
14793249380,0,7
14793249381,0,8
14793249382,0,7
14793249383,0,6
14793249384,0,7
14793249385,0,6
14793249386,0,8
14793249387,0,7
14793249388,0,6
14793249389,0,7
14793249390,0,6
14793249391,0,6
14793249392,0,6
14793249393,0,4
14793249394,0,5
14793249395,0,11
14793249396,0,6
14793249397,0,4
14793249398,0,12
14793249399,0,6
14793249400,0,5
14793249401,0,8
14793249402,0,6
14793249403,0,5
14793249404,0,6
14793249405,0,5
14793249406,0,5
14793249407,0,6
14793249408,0,5
14793249409,0,4
14793249410,0,4
14793249411,0,4
14793249412,0,6
14793249413,0,5
14793249414,0,6
14793249415,0,8
14793249416,0,5
14793249417,0,3
14793249418,0,5
14793249419,0,5
14793249420,0,5
14793249421,0,5
14793249422,1,4
14793249423,0,4
14793249424,0,5
14793249425,0,4
14793249426,1,4
14793249427,0,4
14793249428,0,3
14793249429,0,5
14793249430,0,3
14793249431,0,7
14793249432,0,5
14793249433,0,6
14793249434,0,6
14793249435,0,6
14793249436,0,7
14793249437,0,3
14793249438,0,8
14793249439,0,5
14793249440,0,6
14793249441,0,6
14793249442,0,6
14793249443,0,6
14793249444,0,5
14793249445,0,5
14793249446,0,6
14793249447,0,6
14793249448,0,5
14793249449,0,5
14793249450,0,5
14793249451,0,7
14793249452,0,5
14793249453,0,5
14793249454,0,3
14793249455,0,4
14793249456,0,6
14793249457,0,5
14793249458,0,6
14793249459,0,6
14793249460,0,6
14793249461,0,5
14793249462,0,5
14793249463,0,6
14793249464,0,6
14793249465,0,6
14793249466,0,6
14793249467,0,7
14793249468,0,5
14793249469,0,6
14793249470,0,6
14793249471,0,3
14793249472,0,10
14793249473,0,3
14793249474,0,10
14793249475,0,4
14793249476,0,6
14793249477,0,4
14793249478,0,8
14793249479,0,7
14793249480,0,6
14793249481,0,6
14793249482,0,7
14793249483,0,6
14793249484,0,4
14793249485,0,7
14793249486,0,5
14793249487,0,7
14793249488,0,6
14793249489,0,7
14793249490,0,7
14793249491,0,7
14793249492,0,7
14793249493,0,6
14793249494,0,8
14793249495,0,8
14793249496,0,5
14793249497,0,7
14793249498,0,7
14793249499,0,8
14793249500,0,4
14793249501,0,4
14793249502,0,7
14793249503,0,5
14793249504,0,7
14793249505,0,7
14793249506,0,7
14793249507,0,7
14793249508,0,7
14793249509,0,6
14793249510,0,8
14793249511,0,8
14793249512,0,7
14793249513,0,8
14793249514,0,7
14793249515,0,6
14793249516,0,8
14793249517,0,8
14793249518,0,8
14793249519,0,7
14793249520,0,7
14793249521,0,7
14793249522,0,8
14793249523,0,6
14793249524,0,6
14793249525,0,7
14793249526,0,7
14793249527,0,6
14793249528,0,7
14793249529,0,6
14793249530,0,7
14793249531,0,8
14793249532,0,5
14793249533,0,6
14793249534,0,10
14793249535,0,6
14793249536,0,6
14793249537,0,5
14793249538,0,4
14793249539,0,14
14793249540,0,5
14793249541,0,8
14793249542,0,7
14793249543,0,8
14793249544,0,8
14793249545,0,7
14793249546,0,6
14793249547,0,9
14793249548,0,7
14793249549,0,8
14793249550,0,8
14793249551,0,8
14793249552,0,7
14793249553,0,8
14793249554,0,8
14793249555,0,7
14793249556,0,8
14793249557,0,7
14793249558,0,8
14793249559,0,7
14793249560,0,7
14793249561,0,7
14793249562,0,8
14793249563,0,7
14793249564,0,8
14793249565,0,8
14793249566,0,7
14793249567,0,8
14793249568,0,7
14793249569,0,5
14793249570,0,6
14793249571,0,7
14793249572,0,8
14793249573,0,8
14793249574,0,8
14793249575,0,7
14793249576,0,9
14793249577,0,8
14793249578,0,8
14793249579,0,6
14793249580,0,7
14793249581,0,6
14793249582,0,8
14793249583,0,8
14793249584,0,7
14793249585,0,8
14793249586,0,6
14793249587,0,6
14793249588,0,8
14793249589,0,8
14793249590,0,6
14793249591,0,7
14793249592,0,6
14793249593,0,7
14793249594,0,7
14793249595,0,6
14793249596,0,8
14793249597,0,6
14793249598,0,5
14793249599,0,7
14793249600,0,5
14793249601,0,8
14793249602,0,7
14793249603,0,6
14793249604,0,5
14793249605,0,6
14793249606,0,5
14793249607,0,6
14793249608,0,7
14793249609,0,7
14793249610,0,6
14793249611,0,6
14793249612,0,6
14793249613,0,7
14793249614,0,6
14793249615,0,7
14793249616,0,6
14793249617,0,6
14793249618,0,6
14793249619,0,6
14793249620,0,7
14793249621,0,7
14793249622,0,7
14793249623,0,6
14793249624,0,6
14793249625,0,6
14793249626,0,7
14793249627,0,8
14793249628,0,7
14793249629,0,7
14793249630,0,6
14793249631,0,7
14793249632,0,7
14793249633,0,8
14793249634,0,8
14793249635,0,8
14793249636,0,7
14793249637,0,7
14793249638,0,7
14793249639,0,7
14793249640,0,8
14793249641,0,8
14793249642,0,8
14793249643,0,7
14793249644,0,6
14793249645,0,7
14793249646,0,6
14793249647,0,7
14793249648,0,8
14793249649,0,8
14793249650,0,8
14793249651,0,8
14793249652,0,4
14793249653,0,6
14793249654,0,11
14793249655,0,4
14793249656,0,6
14793249657,0,4
14793249658,0,6
14793249659,0,12
14793249660,0,7
14793249661,0,5
14793249662,0,9
14793249663,0,7
14793249664,0,7
14793249665,0,6
14793249666,0,6
14793249667,0,3
14793249668,0,8
14793249669,0,8
14793249670,0,7
14793249671,0,7
14793249672,0,7
14793249673,0,8
14793249674,0,8
14793249675,0,6
14793249676,0,7
14793249677,0,6
14793249678,0,7
14793249679,0,7
14793249680,0,6
14793249681,0,6
14793249682,0,8
14793249683,0,6
14793249684,0,8
14793249685,0,8
14793249686,0,8
14793249687,0,6
14793249688,0,8
14793249689,0,8
14793249690,0,7
14793249691,0,8
14793249692,0,7
14793249693,0,7
14793249694,0,3
14793249695,0,9
14793249696,0,7
14793249697,0,7
14793249698,0,7
14793249699,0,7
